Unnamed: 0,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,match_id,possession_team_id,team_id,player_id,under_pressure,related_events,off_camera,out,ball_recovery_recovery_failure,ball_recovery_offensive
532,53b41618-82de-41bd-aad9-8f2b4d12dcde,1001,1,00:23:35.626,23,35,Ball Recovery,35,England,Regular Play,England,John Stones,Center Back,"[39.3, 53.6]",0.0,3942227,768,768,3244,,['05240f1c-c450-414e-9718-b5930e72a651'],,,,
533,a6912746-1810-4fe1-9342-147c78f74dfe,1033,1,00:24:10.086,24,10,Ball Recovery,36,Switzerland,Regular Play,England,Harry Kane,Center Forward,"[21.0, 38.8]",0.0,3942227,773,768,10955,1.0,['2bd0edf0-d77e-4dfd-8f44-cbd5f11232e7'],,,,
534,c955b8c0-689d-4f77-ada4-89979a8db169,1072,1,00:24:41.102,24,41,Ball Recovery,36,Switzerland,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,"[54.3, 29.4]",0.0,3942227,773,773,5549,,['22cf5926-7953-4127-bcfb-112088d44805'],,,,
535,436ddb89-1537-44cf-a2be-6c895abc9118,1107,1,00:25:10.839,25,10,Ball Recovery,36,Switzerland,Regular Play,England,Declan Rice,Left Defensive Midfield,"[24.7, 48.5]",0.0,3942227,773,768,3943,,,,,1.0,
536,df066c83-354b-43ae-9b6f-1a0266ea9a50,1108,1,00:25:12.350,25,12,Ball Recovery,37,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[29.1, 49.9]",0.0,3942227,768,768,99174,,,,,,
537,70a464a3-362c-4317-9952-a6c8e0317663,1211,1,00:27:25.151,27,25,Ball Recovery,40,Switzerland,Regular Play,Switzerland,Ruben Vargas,Left Attacking Midfield,"[23.3, 4.9]",0.0,3942227,773,773,30401,,,,,,
538,4b06d407-0a05-4b30-a040-9ec0f6ec5651,1355,1,00:31:02.151,31,2,Ball Recovery,44,Switzerland,Regular Play,England,Ezri Konsa Ngoyo,Left Center Back,"[13.6, 26.3]",0.0,3942227,773,768,3822,,,,,,
539,daf149c7-405b-4530-952f-820ed3fe2ff8,1382,1,00:31:37.954,31,37,Ball Recovery,45,England,Regular Play,England,Jude Bellingham,Left Attacking Midfield,"[27.5, 21.0]",0.0,3942227,768,768,30714,,,,,,
540,5aa27c38-4860-403e-b8a1-435a39f7ad98,1406,1,00:32:49.812,32,49,Ball Recovery,46,England,From Free Kick,England,Phil Foden,Right Attacking Midfield,"[106.8, 53.0]",0.0,3942227,768,768,4354,,,,,,
541,bc4a2c27-edc8-46cb-b05d-dbb8ee152c4a,1469,1,00:35:25.341,35,25,Ball Recovery,50,England,Regular Play,Switzerland,Fabian Rieder,Right Attacking Midfield,"[56.3, 53.9]",0.0,3942227,768,773,50436,,,,,,
542,4c3e1123-20e8-45df-8b2c-d4c49df68749,1474,1,00:35:28.624,35,28,Ball Recovery,50,England,Regular Play,England,Ezri Konsa Ngoyo,Left Center Back,"[44.6, 19.1]",0.0,3942227,768,768,3822,,['e219935c-fe91-4fc5-9cf8-d413a882e5cc'],,,,
543,1e24fad3-34bc-4c7d-9da3-a82e773f3cfc,1493,1,00:35:45.349,35,45,Ball Recovery,51,Switzerland,Regular Play,Switzerland,Yann Sommer,Goalkeeper,"[2.3, 41.1]",0.0,3942227,773,773,5550,,['7814faa3-d30f-4264-91f9-37410ab814ea'],,,,
544,4cb1ac3a-ec55-44e7-af19-ea92fd3566eb,1549,1,00:37:02.064,37,2,Ball Recovery,52,England,Regular Play,England,John Stones,Center Back,"[19.1, 29.9]",0.0,3942227,768,768,3244,,['7c3c98ac-dbcf-4a10-a0a0-61c12da22a5c'],,,,
545,f665168c-e18f-4385-9aad-b2a6fcb59658,1580,1,00:37:42.559,37,42,Ball Recovery,53,Switzerland,From Throw In,England,Phil Foden,Right Attacking Midfield,"[63.3, 72.1]",0.0,3942227,773,768,4354,,,,,,
546,7cb9d619-47a3-4c6d-8bbd-4dc19ef4eaf2,1592,1,00:38:03.145,38,3,Ball Recovery,54,Switzerland,From Throw In,England,Phil Foden,Right Attacking Midfield,"[56.6, 73.6]",0.0,3942227,773,768,4354,,,,,,
547,dd03fb81-8954-428e-91d3-49cf36a51544,1734,1,00:41:02.775,41,2,Ball Recovery,57,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[36.0, 19.1]",0.0,3942227,768,768,3943,,['b4fd28b0-2cdf-464d-8b9e-deabba2b054c'],,,,
548,6e8b24f4-e445-4ba1-803f-bf7b28bed596,1993,2,00:00:53.187,45,53,Ball Recovery,62,England,Regular Play,England,Kyle Walker,Right Center Back,"[58.3, 74.3]",0.0,3942227,768,768,3205,,['0219646e-8757-4c4c-a763-cca8d1d00e15'],,,,
549,9deb5b49-ae23-4270-bf22-21391fc6d42e,2024,2,00:01:19.639,46,19,Ball Recovery,62,England,Regular Play,Switzerland,Dan Ndoye,Right Wing Back,"[16.6, 54.8]",0.0,3942227,768,773,45190,,,,,,
550,780e861d-3e37-430c-b984-2a807ad5a2e1,2041,2,00:01:30.416,46,30,Ball Recovery,62,England,Regular Play,Switzerland,Ruben Vargas,Left Attacking Midfield,"[5.2, 22.4]",0.0,3942227,768,773,30401,1.0,['71ab05aa-0ce9-4d86-b30d-ed22ddfa22b2'],,,1.0,
551,564e9c7c-fe22-470d-ab3d-cbc98d3dbaa2,2043,2,00:01:31.208,46,31,Ball Recovery,62,England,Regular Play,England,Bukayo Saka,Right Wing Back,"[114.9, 58.8]",0.0,3942227,768,768,22084,,,,,,
552,f9acb11e-ffd4-46a1-bb2b-84bbcf8b1bbc,2095,2,00:02:18.224,47,18,Ball Recovery,62,England,Regular Play,England,Ezri Konsa Ngoyo,Left Center Back,"[64.9, 24.2]",0.0,3942227,768,768,3822,,,,,,
553,6a8b1303-c6f6-47aa-81a3-a7cedc19430a,2107,2,00:02:29.943,47,29,Ball Recovery,63,Switzerland,Regular Play,Switzerland,Dan Ndoye,Right Wing Back,"[20.6, 77.0]",0.0,3942227,773,773,45190,,,,,,
554,43424e01-71d7-48d9-8f00-74ef711f39cd,2119,2,00:02:38.229,47,38,Ball Recovery,64,England,Regular Play,England,Kyle Walker,Right Center Back,"[62.8, 44.1]",0.0,3942227,768,768,3205,,,,,,
555,c5716945-cb22-4256-82ae-3cd59108f44f,2242,2,00:06:32.415,51,32,Ball Recovery,71,Switzerland,From Throw In,England,Jordan Pickford,Goalkeeper,"[13.0, 56.5]",0.0,3942227,773,768,3468,,,,,,
556,bc808bce-de2c-42c5-adfb-8bfb3c863566,2336,2,00:08:48.365,53,48,Ball Recovery,74,England,From Free Kick,England,Bukayo Saka,Right Wing Back,"[57.7, 76.9]",0.0,3942227,768,768,22084,1.0,['87a74e19-6675-435a-8f9f-6bc819556244'],,,,
557,fcdc4917-da25-4cf1-afb4-ea232b933e4b,2346,2,00:09:01.356,54,1,Ball Recovery,76,Switzerland,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,"[27.2, 21.3]",0.0,3942227,773,773,5549,,,,,,
558,98697d2b-95a7-4a22-89f7-548e2aca2a15,2384,2,00:10:22.583,55,22,Ball Recovery,79,Switzerland,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,"[49.9, 27.1]",0.0,3942227,773,773,5549,,,,,,
559,1164e7a5-4006-458e-a4b0-ebe4bd3541be,2392,2,00:10:46.396,55,46,Ball Recovery,83,Switzerland,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,"[57.6, 32.7]",0.0,3942227,773,773,6983,,,,,,
560,75cc806d-f1d1-4826-a71d-8222566e508e,2418,2,00:11:04.830,56,4,Ball Recovery,84,England,Regular Play,England,Jordan Pickford,Goalkeeper,"[2.9, 37.3]",0.0,3942227,768,768,3468,,,,,,
561,40f91f87-88b6-46d7-8ac1-68ae9994517b,2470,2,00:12:29.481,57,29,Ball Recovery,85,England,From Free Kick,Switzerland,Fabian Rieder,Right Attacking Midfield,"[25.3, 58.9]",0.0,3942227,768,773,50436,,,,,,
562,02470d85-7bc6-44e5-80bb-e5bc7c2ce0e0,2567,2,00:15:48.241,60,48,Ball Recovery,91,Switzerland,From Throw In,Switzerland,Ruben Vargas,Left Attacking Midfield,"[92.4, 74.0]",0.0,3942227,773,773,30401,,,,,,
563,9c97e4b3-50fc-42ea-8ce5-9a5ed3c5fea8,2578,2,00:16:03.842,61,3,Ball Recovery,91,Switzerland,From Throw In,Switzerland,Fabian Lukas Schär,Right Center Back,"[69.7, 72.1]",0.0,3942227,773,773,5537,,['badbd899-77cc-4d49-83b5-a785348b4f69'],,,,
564,6fe1dbe0-60b8-4b9b-a43f-001a8fde49c8,2597,2,00:16:17.662,61,17,Ball Recovery,91,Switzerland,From Throw In,England,Phil Foden,Right Attacking Midfield,"[21.2, 27.8]",0.0,3942227,773,768,4354,,,,,1.0,
565,323f649a-81d6-4a3b-b474-2d8f65c963f0,2598,2,00:16:18.771,61,18,Ball Recovery,91,Switzerland,From Throw In,Switzerland,Fabian Lukas Schär,Right Center Back,"[105.2, 54.6]",0.0,3942227,773,773,5537,,,,,1.0,
566,614f2fea-214b-4a10-99ce-2662d96d9991,2654,2,00:17:29.525,62,29,Ball Recovery,92,England,From Counter,England,Harry Kane,Center Forward,"[41.2, 51.3]",0.0,3942227,768,768,10955,1.0,['5dab14d7-93dc-472c-b47a-b39ed39bbb1f'],,,,
567,13878839-300e-4f0a-b2bb-129b0b4c749f,2740,2,00:20:46.116,65,46,Ball Recovery,94,Switzerland,From Goal Kick,Switzerland,Michel Aebischer,Left Wing Back,"[103.9, 37.6]",0.0,3942227,773,773,16016,,,,,,
568,f1d19f52-cc48-47fd-af8e-68fb4554cb89,2756,2,00:21:23.005,66,23,Ball Recovery,95,England,From Goal Kick,England,Kobbie Mainoo,Right Defensive Midfield,"[41.2, 28.8]",0.0,3942227,768,768,99174,,,,,,
569,4314c60c-28ca-4bc5-a38e-23a5790a7763,2807,2,00:23:03.869,68,3,Ball Recovery,97,England,Regular Play,England,Harry Kane,Center Forward,"[15.6, 38.2]",0.0,3942227,768,768,10955,,,,,,
570,cd771d4e-e33f-4ff5-8e3b-598a22373c60,2897,2,00:24:27.805,69,27,Ball Recovery,99,England,Regular Play,England,Phil Foden,Right Attacking Midfield,"[16.0, 72.0]",0.0,3942227,768,768,4354,1.0,['4152942f-6728-4f05-b10d-b754d41f6f7d'],,,,
571,f6392f64-849a-4c9a-9ab1-59706ab4349d,2944,2,00:25:51.876,70,51,Ball Recovery,102,Switzerland,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,"[15.7, 23.3]",0.0,3942227,773,773,3500,,['677d922f-6af4-47f9-8470-da60b5d392a5'],,,,
572,90a9a399-454c-434e-8690-601f77ebe72f,3066,2,00:29:14.208,74,14,Ball Recovery,105,Switzerland,From Free Kick,Switzerland,Breel-Donald Embolo,Center Forward,"[115.9, 37.6]",0.0,3942227,773,773,5545,,,,,,
573,7525779f-6800-401c-bf27-a37cb4a44f23,3094,2,00:31:14.278,76,14,Ball Recovery,106,England,From Kick Off,England,Kieran Trippier,Left Wing Back,"[97.3, 8.4]",0.0,3942227,768,768,3308,,,,,,
574,b3f82f8e-9cdd-43e0-88e0-978a51984de2,3113,2,00:31:33.978,76,33,Ball Recovery,107,Switzerland,Regular Play,Switzerland,Yann Sommer,Goalkeeper,"[2.0, 34.4]",0.0,3942227,773,773,5550,,,,,,
575,757b1e51-a4f0-49e0-8e6f-e472f4de7673,3159,2,00:33:29.617,78,29,Ball Recovery,109,England,Regular Play,England,Eberechi Eze,Left Wing Back,"[34.6, 9.6]",0.0,3942227,768,768,9000,,,,,,
576,c4b83952-c2ed-46c5-a780-afa1a66e3da7,3299,2,00:37:44.375,82,44,Ball Recovery,114,England,From Throw In,Switzerland,Granit Xhaka,Left Defensive Midfield,"[16.9, 28.1]",0.0,3942227,768,773,3500,,,,,,
577,78e499ac-272d-42c1-a305-f0605d98e6d9,3368,2,00:39:21.992,84,21,Ball Recovery,117,England,Regular Play,England,Cole Palmer,Left Attacking Midfield,"[20.7, 35.0]",0.0,3942227,768,768,39461,,,,,,
578,2a060906-368d-4332-9edd-17a9d16b73fd,3515,2,00:43:25.673,88,25,Ball Recovery,122,England,Regular Play,England,Cole Palmer,Left Attacking Midfield,"[100.9, 9.0]",0.0,3942227,768,768,39461,1.0,['8694d330-9231-4273-a8a6-f1f2839d3599'],,,,
579,c94cce16-a8a8-4279-8132-e0e2d4194675,3521,2,00:44:16.700,89,16,Ball Recovery,123,England,From Free Kick,England,Bukayo Saka,Right Wing Back,"[103.8, 70.8]",0.0,3942227,768,768,22084,,,,,,
580,6a91cac2-9ee3-4cf1-92cb-a8f63c371bbd,3638,2,00:47:03.878,92,3,Ball Recovery,127,Switzerland,From Throw In,Switzerland,Steven Zuber,Left Attacking Midfield,"[111.4, 25.8]",0.0,3942227,773,773,5548,,,,,,
581,c9f7239f-d6a9-4d5f-9013-a2e91060db28,3649,2,00:47:53.482,92,53,Ball Recovery,129,Switzerland,Regular Play,Switzerland,Michel Aebischer,Left Wing Back,"[29.4, 20.7]",0.0,3942227,773,773,16016,,,,,,
582,6df032eb-c5ad-47fc-a1e8-024626df1bad,3876,3,00:04:27.321,94,27,Ball Recovery,133,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[89.3, 27.0]",0.0,3942227,768,768,3943,,,,,,
583,81b7dde8-7386-4114-8b08-b2a0fd1a8fb1,3951,3,00:06:25.691,96,25,Ball Recovery,135,England,From Throw In,Switzerland,Fabian Lukas Schär,Right Center Back,"[14.0, 70.6]",0.0,3942227,768,773,5537,,,,,,
584,c11dda9f-a525-45a7-a991-78f1317404e0,3963,3,00:06:45.055,96,45,Ball Recovery,135,England,From Throw In,England,Eberechi Eze,Left Wing Back,"[55.8, 6.6]",0.0,3942227,768,768,9000,,['f7b1e434-7fb4-4fdf-aeba-7a7ed85e1f11'],,,,
585,fccab306-0f22-43a7-aaff-2f2ccf882065,3990,3,00:07:07.852,97,7,Ball Recovery,136,Switzerland,Regular Play,England,Bukayo Saka,Right Wing Back,"[9.3, 69.6]",0.0,3942227,773,768,22084,,,,,,
586,80cf9bbe-5059-4bf3-bfee-fecaf012d0ba,3995,3,00:07:09.866,97,9,Ball Recovery,136,Switzerland,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,"[100.3, 5.4]",0.0,3942227,773,773,5544,,['07fb46d4-bae7-4f16-ab95-13490629ce80'],,,,
587,0da8cc82-7d92-4d17-a4c4-196d92d37420,4015,3,00:08:09.704,98,9,Ball Recovery,137,Switzerland,From Throw In,Switzerland,Granit Xhaka,Left Defensive Midfield,"[71.7, 12.9]",0.0,3942227,773,773,3500,,,,,,
588,563acb44-ab09-447f-bca9-f38ab2c8250b,4101,3,00:10:30.237,100,30,Ball Recovery,139,England,From Free Kick,England,Harry Kane,Center Forward,"[74.7, 19.2]",0.0,3942227,768,768,10955,1.0,"['8f8ec9ce-3b5b-4add-a023-860ac55c9765', 'f1ca5ee4-7c2d-4b7e-8fc9-b54f31ab46be']",,,,
589,7a4eaefb-af5b-48be-9d7b-0e64a3c817e2,4107,3,00:10:31.733,100,31,Ball Recovery,139,England,From Free Kick,England,Cole Palmer,Left Attacking Midfield,"[77.5, 22.2]",0.0,3942227,768,768,39461,1.0,['0f6976d9-b6f0-4417-b41a-85fb0d4ffa89'],,,,
590,50493556-8c98-47a6-8a6a-d6a7728b0ef2,4128,3,00:11:02.362,101,2,Ball Recovery,139,England,From Free Kick,England,Jude Bellingham,Right Defensive Midfield,"[102.6, 43.4]",0.0,3942227,768,768,30714,,,,,,
591,4275ef8f-380f-4949-a627-ee7d3a9ccf15,4134,3,00:11:05.936,101,5,Ball Recovery,139,England,From Free Kick,England,Jude Bellingham,Right Defensive Midfield,"[102.8, 43.9]",0.0,3942227,768,768,30714,1.0,['737d2758-e684-4dd6-a84b-9c140df397dc'],,,,
592,a698558d-7b82-4ca5-8af8-c6fa467af06a,4231,3,00:13:49.183,103,49,Ball Recovery,143,England,From Free Kick,Switzerland,Silvan Widmer,Right Wing Back,"[37.7, 55.4]",0.0,3942227,768,773,7796,,['d136255e-f777-4510-a42c-4ecf8b8ddd72'],,,,
593,6a5a4893-0927-4ce9-a58b-aceaf216cf62,4312,4,00:00:54.313,105,54,Ball Recovery,147,Switzerland,Regular Play,Switzerland,Yann Sommer,Goalkeeper,"[4.8, 23.7]",0.0,3942227,773,773,5550,,,,,,
594,2d94a7bd-4433-418e-9228-1a498a169788,4375,4,00:02:18.656,107,18,Ball Recovery,147,Switzerland,Regular Play,England,Kyle Walker,Right Center Back,"[10.6, 78.2]",0.0,3942227,773,768,3205,,,,,,
595,914a92dc-fe91-40cc-b59c-5f5302571a32,4396,4,00:02:35.416,107,35,Ball Recovery,147,Switzerland,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,"[91.7, 13.9]",0.0,3942227,773,773,5544,,,,,,
596,ba9ace6f-d242-451a-8eb7-3435e8a8148b,4407,4,00:02:43.200,107,43,Ball Recovery,147,Switzerland,Regular Play,England,Eberechi Eze,Left Wing Back,"[10.7, 26.5]",0.0,3942227,773,768,9000,1.0,"['4778608f-bbe7-4520-8f5d-11f525abc127', '58d4276f-0769-4320-b383-c41aaeecf130']",,,,
597,ace64d1b-c056-40cb-83f4-dcda9e7403d8,4416,4,00:02:59.284,107,59,Ball Recovery,148,Switzerland,Regular Play,Switzerland,Fabian Lukas Schär,Right Center Back,"[29.0, 77.3]",0.0,3942227,773,773,5537,,,1.0,,,
598,4d60d308-0c7a-4180-a2cb-5e2d83f6debf,4422,4,00:04:16.782,109,16,Ball Recovery,149,England,From Throw In,Switzerland,Manuel Obafemi Akanji,Center Back,"[21.4, 71.1]",0.0,3942227,768,773,5549,,,,,,
599,e71eae47-ff36-4b56-84bb-7b456224d177,4431,4,00:04:28.892,109,28,Ball Recovery,149,England,From Throw In,England,Cole Palmer,Right Attacking Midfield,"[82.7, 39.6]",0.0,3942227,768,768,39461,,,,,,
600,222540f9-881a-409b-a125-20b046c9567e,4439,4,00:04:35.418,109,35,Ball Recovery,149,England,From Throw In,England,Cole Palmer,Right Attacking Midfield,"[103.2, 16.7]",0.0,3942227,768,768,39461,,,,,,
601,0924effb-3e56-48a8-b907-90307481a30a,4451,4,00:04:45.797,109,45,Ball Recovery,149,England,From Throw In,England,John Stones,Center Back,"[72.0, 39.3]",0.0,3942227,768,768,3244,,,,,,
602,80d01272-c879-493a-adfd-64854000aab6,4515,4,00:06:02.147,111,2,Ball Recovery,149,England,From Throw In,Switzerland,Granit Xhaka,Left Defensive Midfield,"[19.5, 40.8]",0.0,3942227,768,773,3500,,,,,,
603,56bc9fba-892c-4b72-acee-b1711da9207b,4537,4,00:06:23.601,111,23,Ball Recovery,150,Switzerland,Regular Play,Switzerland,Steven Zuber,Left Attacking Midfield,"[22.5, 25.5]",0.0,3942227,773,773,5548,,,,,,
604,d7076db3-8192-410d-bb43-4e66cc02b30c,4611,4,00:07:33.831,112,33,Ball Recovery,150,Switzerland,Regular Play,Switzerland,Fabian Lukas Schär,Right Center Back,"[71.3, 59.2]",0.0,3942227,773,773,5537,,,,,,
605,f6e861cb-e71b-4b53-a670-481457d8cce7,4721,4,00:11:45.210,116,45,Ball Recovery,157,England,Regular Play,England,Bukayo Saka,Left Wing Back,"[10.4, 60.7]",0.0,3942227,768,768,22084,,,,,,
606,c2a551a2-8c43-4535-b22f-a79f3dbb3bad,4732,4,00:12:03.108,117,3,Ball Recovery,158,Switzerland,Regular Play,Switzerland,Xherdan Shaqiri,Center Forward,"[55.2, 74.3]",0.0,3942227,773,773,3533,,,,,,
607,39251bc5-4e8c-40ed-924a-100f985a3b86,4759,4,00:13:26.890,118,26,Ball Recovery,159,Switzerland,From Free Kick,Switzerland,Manuel Obafemi Akanji,Center Back,"[36.4, 10.9]",0.0,3942227,773,773,5549,,['ed54a5d5-2315-4f2b-8679-de1df2b2359b'],,,,
608,55e1fe48-9b03-4ace-bc20-79cdd990136b,4775,4,00:13:43.323,118,43,Ball Recovery,159,Switzerland,From Free Kick,Switzerland,Steven Zuber,Left Wing Back,"[107.3, 15.5]",0.0,3942227,773,773,5548,,,,,,
609,b5ce5330-1820-4ff0-8b87-c7c2d6b085e8,4789,4,00:13:50.934,118,50,Ball Recovery,159,Switzerland,From Free Kick,Switzerland,Silvan Widmer,Right Wing Back,"[111.8, 46.7]",0.0,3942227,773,773,7796,1.0,['ee168b9a-670b-4cc8-9223-a9ba1693afc7'],,,,
610,5d8cd13e-b40a-453b-bb3f-a0f8038ad8ef,4833,4,00:15:22.248,120,22,Ball Recovery,160,England,From Goal Kick,England,Kyle Walker,Right Center Back,"[94.7, 67.3]",0.0,3942227,768,768,3205,,,,,,
611,85c0bfd3-58d4-48f8-b90a-4c4c738c56e3,4850,4,00:15:42.932,120,42,Ball Recovery,160,England,From Goal Kick,England,Bukayo Saka,Left Wing Back,"[66.0, 7.1]",0.0,3942227,768,768,22084,,,,,,
1324,ae58da22-0734-421c-a02f-35524bdb80c2,14,1,00:00:06.003,0,6,Ball Recovery,2,Slovakia,From Kick Off,Slovakia,Martin Dúbravka,Goalkeeper,"[10.2, 36.0]",0.0,3941017,908,908,3711,,,,,,
1325,baee5375-4455-47ab-9698-9306f087d750,53,1,00:01:03.950,1,3,Ball Recovery,3,England,From Throw In,England,Harry Kane,Center Forward,"[62.2, 45.4]",0.0,3941017,768,768,10955,1.0,['3793a185-78a8-4235-8582-83f3daf803eb'],,,,
1326,18379ae0-f5b8-4bea-8b5a-b3257c3d546c,58,1,00:01:05.648,1,5,Ball Recovery,3,England,From Throw In,Slovakia,Juraj Kucka,Right Center Midfield,"[58.4, 42.6]",0.0,3941017,768,908,10919,1.0,['9c3fbfaf-7563-4d94-93ff-5a89c5c44316'],,,,
1327,8e8d387f-f504-4edf-845c-6c174c559154,201,1,00:04:32.568,4,32,Ball Recovery,9,Slovakia,Regular Play,Slovakia,Ondrej Duda,Left Center Midfield,"[47.6, 6.9]",0.0,3941017,908,908,8967,,['88d8d631-3fb8-4e4c-ba25-0530693b0980'],,,1.0,
1328,82ada656-6034-4a38-b25f-aee4a3a4f9c7,203,1,00:04:33.153,4,33,Ball Recovery,9,Slovakia,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[50.0, 5.8]",0.0,3941017,908,908,6798,1.0,['367d6cf8-6934-452e-b7f3-1062e48f634e'],,,,
1329,9e9414d6-ee9a-4787-b0c8-cf9e4045c839,207,1,00:04:33.706,4,33,Ball Recovery,9,Slovakia,Regular Play,England,Kyle Walker,Right Back,"[61.9, 75.2]",0.0,3941017,908,768,3205,,['67370f08-1652-48fc-b96f-644071bee5f3'],,,1.0,
1330,4f4bd518-608f-49ef-bb33-63dc66591479,321,1,00:07:14.722,7,14,Ball Recovery,11,Slovakia,From Free Kick,Slovakia,Milan Škriniar,Left Center Back,"[26.8, 25.3]",0.0,3941017,908,908,6990,,['6bb14bfc-d6f2-4ebf-9df6-1fc359f318cd'],,,,
1331,ad691ffd-5b0f-4f11-9abe-d43cdbf38540,341,1,00:07:30.466,7,30,Ball Recovery,11,Slovakia,From Free Kick,Slovakia,Juraj Kucka,Right Center Midfield,"[90.2, 56.1]",0.0,3941017,908,908,10919,,,,,,
1332,b1c62592-afe8-474e-b1e1-79b2a26e95ac,409,1,00:09:28.020,9,28,Ball Recovery,13,Slovakia,From Goal Kick,Slovakia,Ivan Schranz,Right Wing,"[45.7, 68.3]",0.0,3941017,908,908,28032,,,,,,
1333,e92e2883-3b88-407e-8f49-c6e733da4f77,416,1,00:09:32.303,9,32,Ball Recovery,13,Slovakia,From Goal Kick,Slovakia,Ivan Schranz,Right Wing,"[43.1, 77.9]",0.0,3941017,908,908,28032,,,,,,
1334,5cff9d04-176e-4562-a3e8-5dfe2a977bcc,427,1,00:09:39.428,9,39,Ball Recovery,14,England,Regular Play,England,Bukayo Saka,Right Wing,"[54.8, 44.0]",0.0,3941017,768,768,22084,,['574e1eaf-6501-424b-99cc-7f5d0cec5b4e'],,,,
1335,d403be6a-a131-43ce-b5e0-27c150b18463,479,1,00:10:19.508,10,19,Ball Recovery,14,England,Regular Play,England,Kieran Trippier,Left Back,"[85.6, 26.2]",0.0,3941017,768,768,3308,,,,,,
1336,0bb5c5c4-e32a-4442-8252-a10a4deb86cc,531,1,00:11:26.568,11,26,Ball Recovery,15,Slovakia,From Goal Kick,England,Bukayo Saka,Right Wing,"[34.2, 61.5]",0.0,3941017,908,768,22084,1.0,['1c75c0cb-e4bd-4edf-977a-505a0a30f66f'],,,,
1337,a278abfd-3ecd-4001-9424-3e51264f0547,541,1,00:12:29.830,12,29,Ball Recovery,16,Slovakia,From Free Kick,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[97.1, 55.4]",0.0,3941017,908,908,6798,,,,,1.0,
1338,c0f31b9e-9090-4ae9-abc7-4ee634b55dfc,542,1,00:12:30.747,12,30,Ball Recovery,17,England,Regular Play,England,Kieran Trippier,Left Back,"[26.7, 26.9]",0.0,3941017,768,768,3308,,,,,,
1339,e7c09baa-ecea-447f-8038-c4d45313df5e,718,1,00:17:05.610,17,5,Ball Recovery,23,England,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[71.4, 20.0]",0.0,3941017,768,908,6798,,['8db93f21-16f1-4167-8c55-ffabf39358e5'],,,1.0,
1340,3802dcbd-b85a-4fcc-a9ba-3b74ba4659b0,721,1,00:17:06.818,17,6,Ball Recovery,24,Slovakia,Regular Play,Slovakia,Dávid Hancko,Left Back,"[72.2, 25.9]",0.0,3941017,908,908,16879,,,,,,
1341,299877de-3187-4261-ae43-3f558a3ee6e4,836,1,00:19:23.236,19,23,Ball Recovery,27,Slovakia,Regular Play,Slovakia,David Strelec,Center Forward,"[70.6, 10.2]",0.0,3941017,908,908,43976,,['577375ba-f20e-45a0-8f40-ee7edc4bb176'],,,,
1342,02e2e887-fa0b-42dc-9d77-d3c9f906bbdc,847,1,00:19:33.196,19,33,Ball Recovery,27,Slovakia,Regular Play,Slovakia,Denis Vavro,Right Center Back,"[57.2, 57.5]",0.0,3941017,908,908,16298,,,,,,
1343,758aff2b-74df-40c2-8ef7-415383a9267d,856,1,00:19:59.847,19,59,Ball Recovery,28,England,From Throw In,Slovakia,Denis Vavro,Right Center Back,"[38.2, 71.2]",0.0,3941017,768,908,16298,,,,,,
1344,a37dfa58-88ba-4f24-9fab-5e0cfb08753a,910,1,00:21:01.547,21,1,Ball Recovery,30,Slovakia,Regular Play,Slovakia,Ondrej Duda,Left Center Midfield,"[76.0, 17.2]",0.0,3941017,908,908,8967,,,,,,
1345,a91d914b-b715-4801-8cd2-3b353c0824d1,916,1,00:21:05.979,21,5,Ball Recovery,30,Slovakia,Regular Play,Slovakia,David Strelec,Center Forward,"[86.5, 27.7]",0.0,3941017,908,908,43976,,['b1441903-74de-407d-8e8c-16fc99665da7'],,,,
1346,55a6984c-4151-4dc7-a27f-d536725aefff,969,1,00:21:58.092,21,58,Ball Recovery,31,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[76.5, 16.3]",0.0,3941017,768,768,3943,1.0,"['05a98bd9-3d0d-44a8-9f2a-6b9f387aefd7', 'aeb03396-f55c-492c-9ac6-776b4a886119']",,,,
1347,391cc3f9-04c3-4792-8357-fd0fa3ea6e1b,985,1,00:22:07.670,22,7,Ball Recovery,31,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[117.1, 20.2]",0.0,3941017,768,768,30714,,,,,,
1348,3ed60f77-4c84-4387-84b7-b95e918921cf,989,1,00:22:11.042,22,11,Ball Recovery,31,England,Regular Play,England,Kieran Trippier,Left Back,"[96.8, 14.6]",0.0,3941017,768,768,3308,,,,,,
